sample_name	animations_gradient	animations_trajectory	body_habitat	body_product	body_site	bodysite	description	dna_extracted	elevation	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	scientific_name	sequencecenter	taxon_id	title
1928.SRS056730.SRX020552.SRR045879	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS056730.SRX020552.SRR045879	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700038972	9606	38.98	-77.11	HMP-DACC	FALSE	700038972	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056732.SRX021470.SRR052699	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056732.SRX021470.SRR052699	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700101809	9606	38.98	-77.11	HMP-DACC	FALSE	700101809	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056733.SRX022036.SRR057609	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS056733.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700109794	9606	38.98	-77.11	HMP-DACC	FALSE	700109794	TRUE	1928	supragingival dental plaque	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056736.SRX020687.SRR048660	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056736.SRX020687.SRR048660	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110131	9606	38.98	-77.11	HMP-DACC	FALSE	700110131	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056749.SRX020685.SRR048521	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056749.SRX020685.SRR048521	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107965	9606	38.98	-77.11	HMP-DACC	FALSE	700107965	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056751.SRX020531.SRR046034	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056751.SRX020531.SRR046034	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038606	9606	38.98	-77.11	HMP-DACC	FALSE	700038606	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056751.SRX020544.SRR045865	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056751.SRX020544.SRR045865	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038606	9606	38.98	-77.11	HMP-DACC	FALSE	700038606	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056770.SRX022234.SRR058112	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS056770.SRX022234.SRR058112	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700109368	9606	38.98	-77.11	HMP-DACC	FALSE	700109368	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056777.SRX020688.SRR048751	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS056777.SRX020688.SRR048751	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700108890	9606	38.98	-77.11	HMP-DACC	FALSE	700108890	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056777.SRX020690.SRR048910	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS056777.SRX020690.SRR048910	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700108890	9606	38.98	-77.11	HMP-DACC	FALSE	700108890	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056779.SRX022227.SRR058090	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS056779.SRX022227.SRR058090	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109143	9606	38.98	-77.11	HMP-DACC	FALSE	700109143	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056795.SRX020580.SRR049593	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056795.SRX020580.SRR049593	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700106665	9606	38.98	-77.11	HMP-DACC	FALSE	700106665	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056814.SRX022227.SRR058090	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056814.SRX022227.SRR058090	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110251	9606	38.98	-77.11	HMP-DACC	FALSE	700110251	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056824.SRX020685.SRR048568	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056824.SRX020685.SRR048568	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700109679	9606	38.98	-77.11	HMP-DACC	FALSE	700109679	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056832.SRX022036.SRR057609	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS056832.SRX022036.SRR057609	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700108058	9606	38.98	-77.11	HMP-DACC	FALSE	700108058	TRUE	1928	stool	human gut metagenome	JCVI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056834.SRX020518.SRR047217	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056834.SRX020518.SRR047217	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700106099	9606	38.98	-77.11	HMP-DACC	FALSE	700106099	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056841.SRX020687.SRR048682	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056841.SRX020687.SRR048682	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109541	9606	38.98	-77.11	HMP-DACC	FALSE	700109541	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056854.SRX020684.SRR048491	0	NA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	Vaginal_introitus	HMP_SRS056854.SRX020684.SRR048491	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700107435	9606	38.98	-77.11	HMP-DACC	FALSE	700107435	TRUE	1928	mucus	human vaginal metagenome	BCM	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056867.SRX020527.SRR049599	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056867.SRX020527.SRR049599	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105900	9606	38.98	-77.11	HMP-DACC	FALSE	700105900	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056878.SRX020665.SRR046283	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS056878.SRX020665.SRR046283	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700105721	9606	38.98	-77.11	HMP-DACC	FALSE	700105721	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056891.SRX022222.SRR058085	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056891.SRX022222.SRR058085	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107220	9606	38.98	-77.11	HMP-DACC	FALSE	700107220	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056913.SRX022238.SRR058108	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS056913.SRX022238.SRR058108	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700110339	9606	38.98	-77.11	HMP-DACC	FALSE	700110339	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056919.SRX022234.SRR058112	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056919.SRX022234.SRR058112	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700108092	9606	38.98	-77.11	HMP-DACC	FALSE	700108092	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056932.SRX020530.SRR045795	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056932.SRX020530.SRR045795	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038882	9606	38.98	-77.11	HMP-DACC	FALSE	700038882	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056932.SRX020576.SRR047636	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056932.SRX020576.SRR047636	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038882	9606	38.98	-77.11	HMP-DACC	FALSE	700038882	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056981.SRX020514.SRR046786	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS056981.SRX020514.SRR046786	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700105063	9606	38.98	-77.11	HMP-DACC	FALSE	700105063	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056999.SRX020686.SRR048602	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056999.SRX020686.SRR048602	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700108198	9606	38.98	-77.11	HMP-DACC	FALSE	700108198	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057009.SRX022222.SRR058085	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS057009.SRX022222.SRR058085	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109352	9606	38.98	-77.11	HMP-DACC	FALSE	700109352	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057046.SRX020533.SRR049495	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS057046.SRX020533.SRR049495	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700106966	9606	38.98	-77.11	HMP-DACC	FALSE	700106966	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057051.SRX022036.SRR057609	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS057051.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700108519	9606	38.98	-77.11	HMP-DACC	FALSE	700108519	TRUE	1928	subgingival dental plaque	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057051.SRX022240.SRR058096	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS057051.SRX022240.SRR058096	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700108519	9606	38.98	-77.11	HMP-DACC	FALSE	700108519	TRUE	1928	subgingival dental plaque	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057060.SRX022234.SRR058112	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS057060.SRX022234.SRR058112	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700107236	9606	38.98	-77.11	HMP-DACC	FALSE	700107236	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057065.SRX020535.SRR049853	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS057065.SRX020535.SRR049853	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700106052	9606	38.98	-77.11	HMP-DACC	FALSE	700106052	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057069.SRX020531.SRR046048	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS057069.SRX020531.SRR046048	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700038614	9606	38.98	-77.11	HMP-DACC	FALSE	700038614	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057069.SRX020544.SRR049342	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS057069.SRX020544.SRR049342	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700038614	9606	38.98	-77.11	HMP-DACC	FALSE	700038614	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057073.SRX020681.SRR048237	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS057073.SRX020681.SRR048237	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102942	9606	38.98	-77.11	HMP-DACC	FALSE	700102942	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057075.SRX022222.SRR058085	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS057075.SRX022222.SRR058085	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700109382	9606	38.98	-77.11	HMP-DACC	FALSE	700109382	TRUE	1928	mucus	human vaginal metagenome	JCVI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057093.SRX020681.SRR048239	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS057093.SRX020681.SRR048239	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102932	9606	38.98	-77.11	HMP-DACC	FALSE	700102932	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057122.SRX020681.SRR048247	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS057122.SRX020681.SRR048247	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700102261	9606	38.98	-77.11	HMP-DACC	FALSE	700102261	TRUE	1928	stool	human gut metagenome	BCM	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057146.SRX021470.SRR052699	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS057146.SRX021470.SRR052699	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102149	9606	38.98	-77.11	HMP-DACC	FALSE	700102149	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057163.SRX021470.SRR052699	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS057163.SRX021470.SRR052699	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700102352	9606	38.98	-77.11	HMP-DACC	FALSE	700102352	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057163.SRX022229.SRR058092	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS057163.SRX022229.SRR058092	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700102352	9606	38.98	-77.11	HMP-DACC	FALSE	700102352	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057208.SRX020688.SRR048715	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS057208.SRX020688.SRR048715	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700102899	9606	38.98	-77.11	HMP-DACC	FALSE	700102899	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057212.SRX019682.SRR040958	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS057212.SRX019682.SRR040958	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700102462	9606	38.98	-77.11	HMP-DACC	FALSE	700102462	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057251.SRX020688.SRR048764	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS057251.SRX020688.SRR048764	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700108262	9606	38.98	-77.11	HMP-DACC	FALSE	700108262	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057258.SRX022221.SRR058084	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS057258.SRX022221.SRR058084	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700109340	9606	38.98	-77.11	HMP-DACC	FALSE	700109340	TRUE	1928	stool	human gut metagenome	JCVI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057258.SRX022222.SRR058085	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS057258.SRX022222.SRR058085	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700109340	9606	38.98	-77.11	HMP-DACC	FALSE	700109340	TRUE	1928	stool	human gut metagenome	JCVI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS057259.SRX020665.SRR046267	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS057259.SRX020665.SRR046267	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700105695	9606	38.98	-77.11	HMP-DACC	FALSE	700105695	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
